mid,用户名,发文时间,内容,转发数,评论数,点赞数
4475612775725110#,每日一道好菜,02月24日,"
                    【29.9】 汤臣倍健 VC30片*2瓶记得是拍两瓶选项的哈！有有维生素C、维C维泡片2款可选！ 维生素C的主要作用：预防口腔溃疡✅增强抵抗力✅美白抗氧化✅延缓衰老✅ 每个人都需要补充维生素的！！可以增加抵抗力的，还能防止口腔溃疡，药店可没有这个好的价哦~ ​~ ​                ",0, 1,0
4475608954680048#,圈中奇谈,02月24日,"
                    【29.9】 汤臣倍健 VC30片*2瓶记得是拍两瓶选项的哈！有有维生素C、维C维泡片2款可选！ 维生素C的主要作用：预防口腔溃疡✅增强抵抗力✅美白抗氧化✅延缓衰老✅ 每个人都需要补充维生素的！！可以增加抵抗力的，还能防止口腔溃疡，药店可没有这个好的价哦~ ​~ ​                ", 6, 1,0
4475607888518983#,淘宝优惠券省钱薅羊毛领券折扣菌,02月24日,"
                    【￥78 】240片vc汤臣倍健维生素c橘子味咀嚼片   【2件9折】提高抵抗力，酸酸甜甜橘子味，可是美容养颜，抗衰老的的呢~每天来1片，让你越吃越漂亮，还有维生素C E，钙铁锌等多款可选 ​                ",0, 2,0
4475607699760759#,懒人健身秘籍,02月24日,"
                    【29.9】 汤臣倍健 VC30片*2瓶记得是拍两瓶选项的哈！有有维生素C、维C维泡片2款可选！ 维生素C的主要作用：预防口腔溃疡✅增强抵抗力✅美白抗氧化✅延缓衰老✅ 每个人都需要补充维生素的！！可以增加抵抗力的，还能防止口腔溃疡，药店可没有这个好的价哦~ ​~ ​                ", 9, 1,0
4475606416397824#,达人教你化妆,02月24日,"
                    【29.9】 汤臣倍健 VC30片*2瓶记得是拍两瓶选项的哈！有有维生素C、维C维泡片2款可选！ 维生素C的主要作用：预防口腔溃疡✅增强抵抗力✅美白抗氧化✅延缓衰老✅ 每个人都需要补充维生素的！！可以增加抵抗力的，还能防止口腔溃疡，药店可没有这个好的价哦~ ​~ ​                ", 5, 1,0
4475601207196682#,挖宝宝达人,02月24日,"
                    【汤臣倍健大牌】医疗专家提出适当补充维C可以抗击预防！汤臣倍健大牌~维生素C、~防控疫情价仅29.9！比线下药店实惠！美味维C，增强抵抗力！ 29.9 链接看评论~  ​                ",0, 1,0
4475571415701427#,今生唯海,02月24日,"
                    快快快盘这个  【￥78】240片vc汤臣倍健维生素c橘子味咀嚼片  【2件9折】提高抵抗力，酸酸甜甜橘子味，可是美容养颜，抗衰老的的呢~每天来1片，让你越吃越漂亮，还有维生素C+E，#钙铁锌#等多款可选   ​                ",0, 1,1
4475532031138853#,空调车品四件套电动牙刷优惠券,02月24日,"
                    240片vc汤臣倍健维生素c橘子味咀嚼片 【2件9折】提高抵抗力，酸酸甜甜橘子味，可是美容养颜，抗衰老的的呢~每天来1片，让你越吃越漂亮，还有维生素C E，钙铁锌等多款可选 卷后只需【78】大洋 ​                ",0, 2,0
4475469930314129#,我爱买大牌,02月24日,"
                    多吃维C增强抵抗力�还能美白抗氧化！汤臣倍健 维C 30*2 【￥29.9】维C这种东西记得坚持吃！抵抗力差、不爱运动、蔬菜水果吃的少、经常口腔溃疡的姐妹，一定要坚持吃维生素C！ ​                ",0, 1,5
4475434211242021#,省钱挖挖菜,02月24日,"
                    每日补充，增强免疫力！！！【29.9】汤臣倍健 维生素C 30片*2  拍第二项！�不爱吃青菜的宝宝可以试试这个，平时容易口腔溃疡、牙龈出血，感冒，以及皮肤暗沉、手容易起皮等，都会有一定效果的�~主要可以增强抵抗力、预防口腔溃疡维，还有抗氧化！ ​                ",0, 2,0
4475430994157995#,白菜天天惠,02月24日,"
                    （￥29.9）【汤臣倍健】维生素C60片*2瓶，【汤臣倍健大牌】医疗专家提出适当补充维C可以抗击预防！汤臣倍健大牌~维生素C、~防控疫情价仅29.9！比线下药店实惠！美味维C，增强抵抗力！【100元券】微博专享限时领券 ​                ",0, 1,0
4475420634041269#,女装时尚搭配日记,02月24日,"
【汤臣倍健】维生素C60片*2瓶 【￥29.9】  这里领卷再下单：【100元券】微博专享限时领券  【汤臣倍健大牌】医疗专家提出适当补充维C可以抗击预防！汤臣倍健大牌~维生素C、~防控疫情价仅29.9！比线下药店实惠！美味维C，增强抵抗力！ ​                ",0, 1,0
4475404368372424#,剁手菌达人,02月24日,"
                    VC好价回归！橘子味，每天吃几粒，提升身体抵抗能力  汤臣倍健维C*120片 【29.9】  线下药店要128现在才39.9到手120片！！  可以延缓衰老，还能让皮肤显得不那么暗沉 ，经常熬夜的姐妹一定要备上现在是容易感冒的季节，吃维C还可以增强抵抗力 ​                ", 9, 1,0
4475403668787167#,小仙女挖宝,02月24日,"
                    VC好价回归！橘子味，每天吃几粒，提升身体抵抗能力  汤臣倍健维C*120片 【29.9】  线下药店要128现在才39.9到手120片！！  可以延缓衰老，还能让皮肤显得不那么暗沉 ，经常熬夜的姐妹一定要备上现在是容易感冒的季节，吃维C还可以增强抵抗力 ​                ", 10, 1,0
4475401340317405#,优惠券搜卷领劵白菜分享君,02月24日,"
                    【优惠券100元】【券后29.90元】【汤臣倍健】维生素C60片*2瓶【推荐】【汤臣倍健大牌】医疗专家提出适当补充维C可以抗击预防！汤臣倍健大牌~维生素C、~防控疫情价仅29.9！比线下药店实惠！美味维C，增强抵抗力！------------------------- ​                ",0, 1,0
4475317290657146#,扒大牌,02月24日,"
                    【29.90】 汤臣倍健维生素C咀嚼片片维cvc片维他命c片维生素C含片【汤臣倍健大牌】医疗专家提出适当补充维C可以抗击预防！汤臣倍健大牌~维生素C、~防控疫情价仅29.9！比线下药店实惠！美味维C，增强抵抗力！【100元券】微博专享限时领券 #V爱守护行动# #防控正处在最吃劲的关键阶段# ​                ",0,0,0
4475281383701955#,种草囤货仙女,02月24日,"
                    VC好价回归！橘子味，每天吃几粒，提升身体抵抗能力  汤臣倍健维C*120片 【29.9】  线下药店要128现在才39.9到手120片！！  可以延缓衰老，还能让皮肤显得不那么暗沉 ，经常熬夜的姐妹一定要备上现在是容易感冒的季节，吃维C还可以增强抵抗力 ​                ", 9, 1,0
4475986067999485#,互力,02月25日,"
#好物撩一撩##超级体验官##花花万物节##尤物好物榜##互力APP##互力# 互力APP，优惠券自用省钱分享赚钱,下载链接：O网页链接 【￥38】汤臣倍健维生素C120片橘子味 ?汤臣倍健大品牌来啦，维生素C120片，一片才3毛钱！！ 秘可抗击新型冠状病毒,不是我说的,教授说的? 增强免疫补充维生素C ​  展开全文c ",0, 1,0
4475954921571138#,白菜天天挖,02月25日,"
汤臣倍健 维生素C 30片*2瓶，29.9！美白抗氧化，预防口腔溃疡！多补充点维生素增强抵抗力~我日常都会吃维生素，几乎不感冒。 ​                ",0, 1,6
4475954447394348#,犇蚁专注大牌,02月25日,"
                    特殊时期，增强抵抗力~【￥29.90】维生素C咀嚼片120片。【维B、维C+E、钙铁锌、牛初乳钙等11款可选】线下100片的就要128，咱们120片仅29.9！24年大牌，汤臣倍健维生素C！橘子口味，口感酸甜~每天1片，美容养颜，抗老化，越吃越健康~ ​                ",0, 1,1
4475819575942670#,女装好店推荐,02月25日,"
                    【78】240片vc汤臣倍健橘子味2件9浙。提高抵抗力，酸酸甜甜橘子味，可是美容养颜，抗衰老的的呢~每天来1片，提高免疫力。 ​​​​                ",0, 1,0
4475819575323790#,找券猫,02月25日,"
                    【78】240片vc汤臣倍健橘子味2件9浙。提高抵抗力，酸酸甜甜橘子味，可是美容养颜，抗衰老的的呢~每天来1片，提高免疫力。 ​​​​                ",0, 1,0
4475819571720256#,搭配迷,02月25日,"
                    【78】240片vc汤臣倍健橘子味2件9浙。提高抵抗力，酸酸甜甜橘子味，可是美容养颜，抗衰老的的呢~每天来1片，提高免疫力。 ​​​​                ",0, 1,0
4475819567516897#,省钱学妹,02月25日,"
                    【78】240片vc汤臣倍健橘子味2件9浙。提高抵抗力，酸酸甜甜橘子味，可是美容养颜，抗衰老的的呢~每天来1片，提高免疫力。 ​​​​                ",0, 1,0
4475819566648960#,搭配美少女,02月25日,"
                    【78】240片vc汤臣倍健橘子味2件9浙。提高抵抗力，酸酸甜甜橘子味，可是美容养颜，抗衰老的的呢~每天来1片，提高免疫力。 ​​​​                ",0, 1,0
4475819563085332#,轻文艺,02月25日,"
                    【78】240片vc汤臣倍健橘子味2件9浙。提高抵抗力，酸酸甜甜橘子味，可是美容养颜，抗衰老的的呢~每天来1片，提高免疫力。 ​​​​                ",0, 1,0
4475819558884278#,白菜小天使,02月25日,"
                    【78】240片vc汤臣倍健橘子味2件9浙。提高抵抗力，酸酸甜甜橘子味，可是美容养颜，抗衰老的的呢~每天来1片，提高免疫力。 ​​​​                ",0, 1,0
4475810247407689#,地主家的傻员工,02月25日,"
                    【平论+赞随机揪免单】【78】240片vc汤臣倍健橘子味2件9浙。提高抵抗力，酸酸甜甜橘子味，可是美容养颜，抗衰老的的呢~每天来1片，提高免疫力。 ​                ",0, 1,3
4475797240774315#,淘宝优惠券省钱领券找劵查卷,02月25日,"
                    【优惠券100元】【券后29.90元】【汤臣倍健】维生素C60片*2瓶【推荐】【汤臣倍健大牌】医疗专家提出适当补充维C可以抗击预防！汤臣倍健大牌~维生素C、~防控疫情价仅29.9！比线下药店实惠！美味维C，增强抵抗力！------------------------- ​                ",0, 1,1
4475766912015348#,省钱王二狗,02月25日,"
                    直达地址 O网页链接 汤臣倍健 维生素C片120片*2 【券后78.0】  【2件9折】提高抵抗力，酸酸甜甜橘子味，可是美容养颜，抗衰老的的呢~每天来1片，让你越吃越漂亮，还有维生素C+E，钙铁锌等多款可选 ​                ",0, 2,0
4475754358081086#,爱种草的小柚子,02月25日,"
                    ★0点秒杀，先抢券★【汤臣倍健大牌】维生素C30片*2瓶原价129.9元【券后29.9元】包邮【100元券】微博专享限时领券【汤臣倍健大牌】预防新型冠状病毒，医疗专家提出适当补充维C可以抗击预防！汤臣倍健大牌~维生素C、~防控疫情价仅29.9！比线下药店实惠！美味维C，增强抵抗力！------------------------- ​                ",0,0,0
4476344774100860#,大牌小海龟,02月26日,"
                    饭后吃一粒，增加抵抗力汤臣倍健 维生素C*60片  【￥29.9】它家的维C挺好吃的，像橘子一样甜甜的，像糖片一样，每次饭后吃上一粒就可以啦~吃Vc主要还是抗氧化、增加免疫力，促进胶原蛋白生成，特别是经常不吃青菜、经常口腔溃疡，牙龈出血的可以试试哦~ ​                ",0, 1,0
4476344774100285#,大牌cici酱,02月26日,"
                    饭后吃一粒，增加抵抗力汤臣倍健 维生素C*60片  【￥29.9】它家的维C挺好吃的，像橘子一样甜甜的，像糖片一样，每次饭后吃上一粒就可以啦~吃Vc主要还是抗氧化、增加免疫力，促进胶原蛋白生成，特别是经常不吃青菜、经常口腔溃疡，牙龈出血的可以试试哦~ ​                ",0, 1,0
4476344773677770#,大牌迷,02月26日,"
                    饭后吃一粒，增加抵抗力汤臣倍健 维生素C*60片  【￥29.9】它家的维C挺好吃的，像橘子一样甜甜的，像糖片一样，每次饭后吃上一粒就可以啦~吃Vc主要还是抗氧化、增加免疫力，促进胶原蛋白生成，特别是经常不吃青菜、经常口腔溃疡，牙龈出血的可以试试哦~ ​                ",0, 1,0
4476344701822143#,爱美是女孩的天性,02月26日,"
                    饭后吃一粒，增加抵抗力汤臣倍健 维生素C*60片  【￥29.9】它家的维C挺好吃的，像橘子一样甜甜的，像糖片一样，每次饭后吃上一粒就可以啦~吃Vc主要还是抗氧化、增加免疫力，促进胶原蛋白生成，特别是经常不吃青菜、经常口腔溃疡，牙龈出血的可以试试哦~ ​                ",0, 1,0
4476344685937700#,大牌亿姐,02月26日,"
                    饭后吃一粒，增加抵抗力汤臣倍健 维生素C*60片  【￥29.9】它家的维C挺好吃的，像橘子一样甜甜的，像糖片一样，每次饭后吃上一粒就可以啦~吃Vc主要还是抗氧化、增加免疫力，促进胶原蛋白生成，特别是经常不吃青菜、经常口腔溃疡，牙龈出血的可以试试哦~ ​                ",0, 1,0
4476344534655093#,大牌女神,02月26日,"
                    饭后吃一粒，增加抵抗力汤臣倍健 维生素C*60片  【￥29.9】它家的维C挺好吃的，像橘子一样甜甜的，像糖片一样，每次饭后吃上一粒就可以啦~吃Vc主要还是抗氧化、增加免疫力，促进胶原蛋白生成，特别是经常不吃青菜、经常口腔溃疡，牙龈出血的可以试试哦~ ​                ",0, 1,0
4476344517367332#,女神搭配手册,02月26日,"
                    饭后吃一粒，增加抵抗力汤臣倍健 维生素C*60片  【￥29.9】它家的维C挺好吃的，像橘子一样甜甜的，像糖片一样，每次饭后吃上一粒就可以啦~吃Vc主要还是抗氧化、增加免疫力，促进胶原蛋白生成，特别是经常不吃青菜、经常口腔溃疡，牙龈出血的可以试试哦~ ​                ",0, 1,0
4476335118765194#,大牌莫邪,02月26日,"
                    饭后吃一粒，增加抵抗力汤臣倍健 维生素C*60片  【￥29.9】它家的维C挺好吃的，像橘子一样甜甜的，像糖片一样，每次饭后吃上一粒就可以啦~吃Vc主要还是抗氧化、增加免疫力，促进胶原蛋白生成，特别是经常不吃青菜、经常口腔溃疡，牙龈出血的可以试试哦~ ​                ",0, 1,0
4476335101916262#,种草小萌宠,02月26日,"
                    饭后吃一粒，增加抵抗力汤臣倍健 维生素C*60片  【￥29.9】它家的维C挺好吃的，像橘子一样甜甜的，像糖片一样，每次饭后吃上一粒就可以啦~吃Vc主要还是抗氧化、增加免疫力，促进胶原蛋白生成，特别是经常不吃青菜、经常口腔溃疡，牙龈出血的可以试试哦~ ​                ",0, 1,0
4476335060059220#,化妆挺简单,02月26日,"
                    饭后吃一粒，增加抵抗力汤臣倍健 维生素C*60片  【￥29.9】它家的维C挺好吃的，像橘子一样甜甜的，像糖片一样，每次饭后吃上一粒就可以啦~吃Vc主要还是抗氧化、增加免疫力，促进胶原蛋白生成，特别是经常不吃青菜、经常口腔溃疡，牙龈出血的可以试试哦~ ​                ",0, 1,1
4476334967234690#,Ins大牌,02月26日,"
                    饭后吃一粒，增加抵抗力汤臣倍健 维生素C*60片  【￥29.9】它家的维C挺好吃的，像橘子一样甜甜的，像糖片一样，每次饭后吃上一粒就可以啦~吃Vc主要还是抗氧化、增加免疫力，促进胶原蛋白生成，特别是经常不吃青菜、经常口腔溃疡，牙龈出血的可以试试哦~ ​                ",0, 1,0
4476305363853615#,省钱挖挖菜,02月26日,"
                    每日补充，增强免疫力！！！汤臣倍健 维生素C 30片*2  【￥29.9】拍第二项！�不爱吃青菜的宝宝可以试试这个，平时容易口腔溃疡、牙龈出血，感冒，以及皮肤暗沉、手容易起皮等，都会有一定效果的�~主要可以增强抵抗力、预防口腔溃疡维，还有抗氧化！ ​                ",0, 2,0
4476300762322565#,好省·斑马会员·馨逸,02月26日,"
                    馨逸一直在吃的维C 敲好吃的 嘻嘻 是橘子味的酸酸甜甜 增强抵抗力 预防口腔溃疡还有抗氧化！好吃又美白 漏洞来了 汤臣倍健的哦！！！药店100片的都卖98�今天漏洞券两瓶240粒�78 ​                ", 1,0,0
4476294517033124#,如果我是默默丶,02月26日,"
                    【78元】240片vc汤臣倍健维生素c橘子味咀嚼片  【2件9折】提高抵抗力，酸酸甜甜橘子味，可是美容养颜，抗衰老的的呢~每天来1片，让你越吃越漂亮，还有维生素C+E，钙铁锌等多款可选  【20元券】微博专享限时领券 ​                ",0,0,0
4476289681096618#,每天好菜推荐,02月26日,"
                    每日补充，增强免疫力！！！汤臣倍健 维生素C 30片*2    【￥29.9】拍第二项！�不爱吃青菜的宝宝可以试试这个，平时容易口腔溃疡、牙龈出血，感冒，以及皮肤暗沉、手容易起皮等，都会有一定效果的�~主要可以增强抵抗力、预防口腔溃疡维，还有抗氧化！ ​                ",0, 1,0
4476288402229737#,仙女美妆控,02月26日,"
                    每日补充，增强免疫力！！！汤臣倍健 维生素C 30片*2    【￥29.9】拍第二项！�不爱吃青菜的宝宝可以试试这个，平时容易口腔溃疡、牙龈出血，感冒，以及皮肤暗沉、手容易起皮等，都会有一定效果的�~主要可以增强抵抗力、预防口腔溃疡维，还有抗氧化！ ​                ",0, 1,0
4476287152481384#,每日一道好菜,02月26日,"
                    每日补充，增强免疫力！！！汤臣倍健 维生素C 30片*2    【￥29.9】拍第二项！�不爱吃青菜的宝宝可以试试这个，平时容易口腔溃疡、牙龈出血，感冒，以及皮肤暗沉、手容易起皮等，都会有一定效果的�~主要可以增强抵抗力、预防口腔溃疡维，还有抗氧化！ ​                ",0, 1,0
4476285911133381#,综艺线报,02月26日,"
                    每日补充，增强免疫力！！！汤臣倍健 维生素C 30片*2    【￥29.9】拍第二项！�不爱吃青菜的宝宝可以试试这个，平时容易口腔溃疡、牙龈出血，感冒，以及皮肤暗沉、手容易起皮等，都会有一定效果的�~主要可以增强抵抗力、预防口腔溃疡维，还有抗氧化！ ​                ",0, 1,0
4476284656238401#,美妆种草买买酱,02月26日,"
                    每日补充，增强免疫力！！！汤臣倍健 维生素C 30片*2    【￥29.9】拍第二项！�不爱吃青菜的宝宝可以试试这个，平时容易口腔溃疡、牙龈出血，感冒，以及皮肤暗沉、手容易起皮等，都会有一定效果的�~主要可以增强抵抗力、预防口腔溃疡维，还有抗氧化！ ​                ",0, 1,0
4476283385881540#,圈中奇谈,02月26日,"
                    每日补充，增强免疫力！！！汤臣倍健 维生素C 30片*2    【￥29.9】拍第二项！�不爱吃青菜的宝宝可以试试这个，平时容易口腔溃疡、牙龈出血，感冒，以及皮肤暗沉、手容易起皮等，都会有一定效果的�~主要可以增强抵抗力、预防口腔溃疡维，还有抗氧化！ ​                ", 5, 1,0
4476282136172305#,懒人健身秘籍,02月26日,"
                    每日补充，增强免疫力！！！汤臣倍健 维生素C 30片*2    【￥29.9】拍第二项！�不爱吃青菜的宝宝可以试试这个，平时容易口腔溃疡、牙龈出血，感冒，以及皮肤暗沉、手容易起皮等，都会有一定效果的�~主要可以增强抵抗力、预防口腔溃疡维，还有抗氧化！ ​                ", 9, 1,0
4476280882252290#,达人教你化妆,02月26日,"
                    每日补充，增强免疫力！！！汤臣倍健 维生素C 30片*2    【￥29.9】拍第二项！�不爱吃青菜的宝宝可以试试这个，平时容易口腔溃疡、牙龈出血，感冒，以及皮肤暗沉、手容易起皮等，都会有一定效果的�~主要可以增强抵抗力、预防口腔溃疡维，还有抗氧化！ ​                ", 6, 1,0
4476268986726436#,全球流行风尚,02月26日,"
                    饭后吃一粒，增加抵抗力汤臣倍健 维生素C*60片  【￥29.9】它家的维C挺好吃的，像橘子一样甜甜的，像糖片一样，每次饭后吃上一粒就可以啦~吃Vc主要还是抗氧化、增加免疫力，促进胶原蛋白生成，特别是经常不吃青菜、经常口腔溃疡，牙龈出血的可以试试哦~ ​                ",0, 1,2
4476268797837461#,剁手菌达人,02月26日,"
                    补充维c敲重要哒汤臣倍健 维生素C 30片*2    【￥29.9】拍第二项！�不爱吃青菜的宝宝可以试试这个，平时容易口腔溃疡、牙龈出血，感冒，以及皮肤暗沉、手容易起皮等，都会有一定效果的�~主要可以增强抵抗力、预防口腔溃疡维，还有抗氧化！ ​​​​                ", 5, 1,0
4476267535798691#,小仙女挖宝,02月26日,"
                    补充维c敲重要哒汤臣倍健 维生素C 30片*2    【￥29.9】拍第二项！�不爱吃青菜的宝宝可以试试这个，平时容易口腔溃疡、牙龈出血，感冒，以及皮肤暗沉、手容易起皮等，都会有一定效果的�~主要可以增强抵抗力、预防口腔溃疡维，还有抗氧化！ ​​​​                ", 5, 1,0
4476266281108973#,种草囤货仙女,02月26日,"
                    补充维c敲重要哒汤臣倍健 维生素C 30片*2    【￥29.9】拍第二项！�不爱吃青菜的宝宝可以试试这个，平时容易口腔溃疡、牙龈出血，感冒，以及皮肤暗沉、手容易起皮等，都会有一定效果的�~主要可以增强抵抗力、预防口腔溃疡维，还有抗氧化！ ​​​​                ", 5, 1,0
4476265010941210#,懒人健身推荐,02月26日,"
                    补充维c敲重要哒汤臣倍健 维生素C 30片*2    【￥29.9】拍第二项！�不爱吃青菜的宝宝可以试试这个，平时容易口腔溃疡、牙龈出血，感冒，以及皮肤暗沉、手容易起皮等，都会有一定效果的�~主要可以增强抵抗力、预防口腔溃疡维，还有抗氧化！ ​​​​                ", 5, 1,0
4476263861218971#,你的妆真好看,02月26日,"
                    补充维c敲重要哒汤臣倍健 维生素C 30片*2    【￥29.9】拍第二项！�不爱吃青菜的宝宝可以试试这个，平时容易口腔溃疡、牙龈出血，感冒，以及皮肤暗沉、手容易起皮等，都会有一定效果的�~主要可以增强抵抗力、预防口腔溃疡维，还有抗氧化！ ​​​​                ", 5, 1,0
4476262707710010#,懒人健身达人,02月26日,"
                    补充维c敲重要哒汤臣倍健 维生素C 30片*2    【￥29.9】拍第二项！�不爱吃青菜的宝宝可以试试这个，平时容易口腔溃疡、牙龈出血，感冒，以及皮肤暗沉、手容易起皮等，都会有一定效果的�~主要可以增强抵抗力、预防口腔溃疡维，还有抗氧化！ ​​​​                ", 6, 1,0
4476261239442817#,人气化妆达人,02月26日,"
                    补充维c敲重要哒汤臣倍健 维生素C 30片*2    【￥29.9】拍第二项！�不爱吃青菜的宝宝可以试试这个，平时容易口腔溃疡、牙龈出血，感冒，以及皮肤暗沉、手容易起皮等，都会有一定效果的�~主要可以增强抵抗力、预防口腔溃疡维，还有抗氧化！ ​​​​                ", 5, 1,0
4476261236201343#,吃货的美食秘籍,02月26日,"
                    补充维c敲重要哒汤臣倍健 维生素C 30片*2    【￥29.9】拍第二项！�不爱吃青菜的宝宝可以试试这个，平时容易口腔溃疡、牙龈出血，感冒，以及皮肤暗沉、手容易起皮等，都会有一定效果的�~主要可以增强抵抗力、预防口腔溃疡维，还有抗氧化！ ​​​​                ", 6, 1,0
4476260002332119#,懒人健身酱,02月26日,"
                    补充维c敲重要哒汤臣倍健 维生素C 30片*2    【￥29.9】拍第二项！�不爱吃青菜的宝宝可以试试这个，平时容易口腔溃疡、牙龈出血，感冒，以及皮肤暗沉、手容易起皮等，都会有一定效果的�~主要可以增强抵抗力、预防口腔溃疡维，还有抗氧化！ ​​​​                ", 5, 1,0
4476259993725363#,元气种草达人,02月26日,"
                    补充维c敲重要哒汤臣倍健 维生素C 30片*2    【￥29.9】拍第二项！�不爱吃青菜的宝宝可以试试这个，平时容易口腔溃疡、牙龈出血，感冒，以及皮肤暗沉、手容易起皮等，都会有一定效果的�~主要可以增强抵抗力、预防口腔溃疡维，还有抗氧化！ ​​​​                ", 25, 1,0
4476245003516331#,省钱挖挖菜,02月26日,"
                    每日补充，增强免疫力！！！汤臣倍健 维生素C 30片*2  【29.9】 拍第二项！�不爱吃青菜的宝宝可以试试这个，平时容易口腔溃疡、牙龈出血，感冒，以及皮肤暗沉、手容易起皮等，都会有一定效果的�~主要可以增强抵抗力、预防口腔溃疡维，还有抗氧化！ ​​​​                ",0, 2,0
4476239152341381#,气质女人爱穿搭,02月26日,"
                    饭后吃一粒，增加抵抗力汤臣倍健 维生素C*60片  【￥29.9】它家的维C挺好吃的，像橘子一样甜甜的，像糖片一样，每次饭后吃上一粒就可以啦~吃Vc主要还是抗氧化、增加免疫力，促进胶原蛋白生成，特别是经常不吃青菜、经常口腔溃疡，牙龈出血的可以试试哦~ ​                ",0, 1,3
4476229937995880#,我爱买大牌,02月26日,"
                    饭后吃一粒，增加抵抗力汤臣倍健 维生素C*60片  【￥29.9】它家的维C挺好吃的，像橘子一样甜甜的，像糖片一样，每次饭后吃上一粒就可以啦~吃Vc主要还是抗氧化、增加免疫力，促进胶原蛋白生成，特别是经常不吃青菜、经常口腔溃疡，牙龈出血的可以试试哦~ ​                ", 1, 7,11
4476225500480277#,人气种草达人,02月26日,"
                    补充维c敲重要哒汤臣倍健 维生素C 30片*2    【￥29.9】拍第二项！�不爱吃青菜的宝宝可以试试这个，平时容易口腔溃疡、牙龈出血，感冒，以及皮肤暗沉、手容易起皮等，都会有一定效果的�~主要可以增强抵抗力、预防口腔溃疡维，还有抗氧化！ ​​​​                ", 9, 1,1
4476224262916919#,种草小仙女youyou,02月26日,"
                    补充维c敲重要哒汤臣倍健 维生素C 30片*2    【￥29.9】拍第二项！�不爱吃青菜的宝宝可以试试这个，平时容易口腔溃疡、牙龈出血，感冒，以及皮肤暗沉、手容易起皮等，都会有一定效果的�~主要可以增强抵抗力、预防口腔溃疡维，还有抗氧化！ ​​​​                ", 9, 1,0
4476223705067269#,种草达人yoyo,02月26日,"
                    补充维c敲重要哒汤臣倍健 维生素C 30片*2    【￥29.9】拍第二项！�不爱吃青菜的宝宝可以试试这个，平时容易口腔溃疡、牙龈出血，感冒，以及皮肤暗沉、手容易起皮等，都会有一定效果的�~主要可以增强抵抗力、预防口腔溃疡维，还有抗氧化！ ​​​​                ", 9, 1,0
4476221720742149#,人气健身达人,02月26日,"
                    补充维c敲重要哒汤臣倍健 维生素C 30片*2    【￥29.9】拍第二项！�不爱吃青菜的宝宝可以试试这个，平时容易口腔溃疡、牙龈出血，感冒，以及皮肤暗沉、手容易起皮等，都会有一定效果的�~主要可以增强抵抗力、预防口腔溃疡维，还有抗氧化！ ​​​​                ", 9, 1,1
4476221230171883#,懒人健身技能,02月26日,"
                    每日补充，增强免疫力！！！汤臣倍健 维生素C 30片*2    【￥29.9】拍第二项！�不爱吃青菜的宝宝可以试试这个，平时容易口腔溃疡、牙龈出血，感冒，以及皮肤暗沉、手容易起皮等，都会有一定效果的�~主要可以增强抵抗力、预防口腔溃疡维，还有抗氧化！ ​                ", 6, 1,0
4476220470885276#,人气健身酱,02月26日,"
                    补充维c敲重要哒汤臣倍健 维生素C 30片*2    【￥29.9】拍第二项！�不爱吃青菜的宝宝可以试试这个，平时容易口腔溃疡、牙龈出血，感冒，以及皮肤暗沉、手容易起皮等，都会有一定效果的�~主要可以增强抵抗力、预防口腔溃疡维，还有抗氧化！ ​​​​                ", 11, 1,0
4476219950669084#,种草囤货小技能,02月26日,"
                    每日补充，增强免疫力！！！汤臣倍健 维生素C 30片*2    【￥29.9】拍第二项！�不爱吃青菜的宝宝可以试试这个，平时容易口腔溃疡、牙龈出血，感冒，以及皮肤暗沉、手容易起皮等，都会有一定效果的�~主要可以增强抵抗力、预防口腔溃疡维，还有抗氧化！ ​                ", 5, 1,0
4476219195952013#,种草达人yo,02月26日,"
                    补充维c敲重要哒汤臣倍健 维生素C 30片*2    【￥29.9】拍第二项！�不爱吃青菜的宝宝可以试试这个，平时容易口腔溃疡、牙龈出血，感冒，以及皮肤暗沉、手容易起皮等，都会有一定效果的�~主要可以增强抵抗力、预防口腔溃疡维，还有抗氧化！ ​​​​                ", 5, 1,0
4476219196402367#,行走在厨房,02月26日,"
                    补充维c敲重要哒汤臣倍健 维生素C 30片*2    【￥29.9】拍第二项！�不爱吃青菜的宝宝可以试试这个，平时容易口腔溃疡、牙龈出血，感冒，以及皮肤暗沉、手容易起皮等，都会有一定效果的�~主要可以增强抵抗力、预防口腔溃疡维，还有抗氧化！ ​​​​                ", 5, 1,0
4476218717553142#,囤货小仙女yoyo,02月26日,"
                    每日补充，增强免疫力！！！汤臣倍健 维生素C 30片*2    【￥29.9】拍第二项！�不爱吃青菜的宝宝可以试试这个，平时容易口腔溃疡、牙龈出血，感冒，以及皮肤暗沉、手容易起皮等，都会有一定效果的�~主要可以增强抵抗力、预防口腔溃疡维，还有抗氧化！ ​                ", 5, 1,0
4476217950277536#,人气美食君,02月26日,"
                    补充维c敲重要哒汤臣倍健 维生素C 30片*2    【￥29.9】拍第二项！�不爱吃青菜的宝宝可以试试这个，平时容易口腔溃疡、牙龈出血，感冒，以及皮肤暗沉、手容易起皮等，都会有一定效果的�~主要可以增强抵抗力、预防口腔溃疡维，还有抗氧化！ ​​​​                ", 6, 1,0
