mid,用户名,发文时间,内容,转发数,评论数,点赞数
4480530596593332#,zakka风的杂货铺,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0,0,0
4480528357242563#,白菜券大叔,03月09日,"
汤臣倍健儿童多种维生素咀嚼片2瓶 原价【158元】 券后价【101元】 【2瓶】60片 30片汤臣倍健儿童多种维生素咀嚼片复合维生素，铁锌钙同补，增强儿童免疫力，均衡营养宝贝的多维营养管家，补充儿童营养所需，孩子的生长由它来守护~ #好物撩一撩##花式种草# 花式种草社区  ​  展开全文c ",0, 1,0
4480528231113576#,大牌佳琦,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 3,7
4480528151327245#,我爱买大牌,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,5
4480528088768044#,全球流行风尚,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,2
4480524229450661#,用户7408243498,03月09日,"
汤臣倍健维生素C咀嚼片家里人每天都在坚持吃提高免疫力，增强抵抗力�2瓶240片，只要78线下1瓶装128�有点坑 微博视频 ​                ",0,0,0
4480523168211629#,淡然一笑qj渠,03月09日,"
汤臣倍健维生素C咀嚼片家里人每天都在坚持吃提高免疫力，增强抵抗力�2瓶240片，只要78线下1瓶装128�有点坑 2临汾·翼城县 ​                ",0, 1,0
4480523147155903#,好省钱折扣返利菌,03月09日,"
                    2瓶共200片汤臣倍健B族维生素 【两瓶装】汤臣倍健B族维生素，超值200片，富含复合多种维生素b1B2B6，加班熬夜喝酒，补充多种维B族，焕发活力，增强免疫力，保护身体健！【赠运险费】 卷后只需【49.9】大洋 ​                ",0, 1,0
4480521776174487#,vivi种草,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片【￥39.9】//O网页链接正品放心入！线下药店一瓶146安仔也吃它家的，已经空瓶啦尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它嗷！ ​                ",0, 1,0
4480521734151585#,爆款,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ", 1, 1,2
4480515740762488#,苏沐沐y,03月09日,"
汤臣倍健维生素C咀嚼片家里人每天都在坚持吃提高免疫力，增强抵抗力�2瓶240片，只要78线下1瓶装128�有点坑 ​                ",0, 1,0
4480515442799678#,好物推荐官--亦,03月09日,"
汤臣倍健维生素C咀嚼片家里人每天都在坚持吃提高免疫力，增强抵抗力�2瓶240片，旗舰店只要78线下1瓶装128�有点坑 2佛山 ​                ",0, 1,0
4480512188025877#,桐庐Alice,03月09日,"
汤臣倍健.维生素C 120片到手  39.9它家应该都不陌生了把！！！线下一片都是上百得价格呢� 之前买得两瓶我都吃完了，况且每天补充维C真的很重要！不仅可以提高自身的免疫力，还可以美白抗氧化，03UyILP09，其是预防口腔溃疡很管用的�哪个味道也好吃 酸甜酸甜得！ ​                ",0,0,0
4480511651304090#,淘宝零食美食小吃优惠券专区,03月09日,"
#天猫3.8节#【￥248】汤臣倍健蛋白粉营养蛋白质粉增强免 【咨询享低价】汤臣倍健蛋白粉营养蛋白质粉增强免疫力官方正品男女，动植物双蛋白增强免疫力。 ​                ",0, 1,0
4480504969748378#,伦家才不要长痘痘呢,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504755158324#,关于家的幸福细节s,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504692553088#,顶级酒店型录,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504692862845#,潮流时报Daily,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504688872109#,世界500强生存宝典,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504688662882#,女人天生爱美搭,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504679919497#,淘萌物s,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504675718100#,准妈妈幸福手册,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504675715777#,当手机爱上壳,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504672028581#,电饭煲懒人菜谱s,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504668080302#,请叫我衬衫小姐s,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504667626935#,辣妈败家日记,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504667622423#,亲爱哒咱们结婚吧,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504667615930#,日本潮流速递Fashion,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504667298214#,Cool美衣搭配,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504663871839#,爱败家的土豪妻,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504663873872#,再来一杯又何妨s,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504659150129#,小个子niko哒变美攻略,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504658876805#,欢型奶奶逛宜家s,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504655457268#,像花儿一样绽放的高级珠宝,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504655004977#,折扣全攻略,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504654999173#,煮面大招儿s,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504654934221#,男士穿衣潮搭,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504654672488#,好莱坞的保养秘笈,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504651050478#,爱上淘女装,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504646523537#,教你穿搭打扮,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504646253795#,我爱淘彩妆,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504642046842#,煲汤小主妇s,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504642053867#,我爱淘美衣s,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504642054965#,私享穿衣顾问,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504642643019#,魅力女人这样穿,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504642644038#,音乐荟,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504638637440#,明星舞蹈练习室,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504637841546#,Discovery纪录片,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504634228232#,Cool美衣穿搭,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504633638869#,型男穿衣打扮,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504630221155#,男士热门搭配,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504630217162#,上海玩乐攻略s,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504630027341#,顶级餐厅美食手册,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504629681402#,布言布语Yo,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504629430688#,天生杯子控,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504625818475#,最炫民族风styles,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504625216879#,时尚坏品位,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504621000378#,我爱夏奈儿,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504621010016#,我是家政女王,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504621609084#,我们爱煲汤s,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504617053571#,好莱坞明星单品大揭秘,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504616804586#,美白滋润很简单,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504616794610#,免税全攻略,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504613386679#,高跟鞋女神heels,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504613380518#,广州玩乐攻略fun,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504609178640#,书香云集地,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
4480504608637734#,我的名字叫T-shirt,03月09日,"
                    今天吃维C了嘛汤臣倍健维C 120片�【￥39.9】   正品放心入！线下药店一瓶￥146姐也吃它家的，已经空瓶啦，橘子味很好吃�！酸酸甜甜，咀嚼着吃！有些姐妹说会点酸，那也可以温水冲服~尤其是没怎么吃水果的姐妹，吃它提高免疫力每天吃3片！熬夜上火的，皮肤暗沉的姐妹入它 ​  展开全文c ",0, 1,0
