名称,发文数,关注数,粉丝数,获赞数,认证,位置,简介,文章id,标题,发布时间,评论数,转发数,点赞数
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801230100140470431B00E710,如何保证高质量的睡眠？送你4个小妙招，让你睡个好觉,2020/2/24 19:50,0,0,0
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801230100140470431B00E710,血脂高的人，吃鸡蛋有危害吗？怎样吃才算健康？不少人吃错了,2020/2/24 19:40,1,1,12
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801230100140470431B00E710,甲减对人危害大，警惕这3个症状，不要等严重了，才开始治疗,2020/2/24 19:35,0,0,0
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801230100140470431B00E710,影响婴幼儿大脑发育？4个不良因素不容忽视，保障大脑健康发展,2020/2/24 19:30,0,0,1
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801230100140470431B00E710,你平时洗脸都洗错了！难怪毛孔和黑头洗不掉，正确洗脸方式看这里,2020/2/24 19:27,0,0,0
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801270100120351511000F9B5,从尿液中分离出新冠病毒！该怎么办？医生：好好洗手是关键,2020/2/24 19:19,3,1,0
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801270100120351511000F9B5,总是半夜醒来难以入睡？睡眠质量差的5大危害，正在危及生命,2020/2/24 19:19,2,1,0
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801270100120351511000F9B5,糖尿病分几种？什么情况下必须注射胰岛素？看完你就懂了,2020/2/24 19:11,0,0,8
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801270100120351511000F9B5,"【长期用玫瑰花泡水喝的女人，身体会怎么样？男人能喝吗？答案来了】<br><br>玫瑰花，在世人的眼里，它是美丽和爱情的象征。在青春年少的时候，收到异性朋友的一束玫瑰，那将是多么让人自豪的事情，特别是女性朋友，对于玫瑰有着天生的喜爱。近年来，养生花茶兴起，玫瑰花茶也成为了市场的宠儿，越来越多女性在工作之余给喜欢泡上一杯玫瑰花茶。<a class=""user_name_fontColor"" href=""https://weitoutiao.zjurl.cn/rogue/topic_share/?concern_id=1647522324163614"">#南方健康超能团#</a> <br><br>在寒冷的冬日，来一杯温暖而清香的玫瑰花茶，不得不说是真是一种惬意的享受。关于玫瑰花茶，一直有着各种各样的说法，有人说经常喝玫瑰花茶能够排毒，也有人说常喝玫瑰花茶可以美容养颜。<br><br>那么，长期用玫瑰花泡水喝的女人，身体会怎么样？男人能喝吗？答案来了<br><br>玫瑰花可以说为女性的象征，经常喝玫瑰花茶，对女性来说，有莫大的好处，其既能调理身体，又能调理心情。玫瑰花长于理气、养脾，还能够调理肝血、缓解肝郁，有平衡肝脏功能的作用。因此建议女性朋友家中常备玫瑰花茶。<br><br>玫瑰花茶能疏肝理气，保持心情舒畅：以现实生活中，对于女性来讲，是非常不容易的。我们常说女性能顶半边天。事实上，有的女性在家庭中的作用远远不止半边天。白天要上班赚钱，而晚上回来还要照顾家人，特别是孩子。<br><br>在这个过程中，工作上的不如意、家庭中的矛盾、孩子的调皮任性，都会让女人上火、烦躁。这个时候，我们就可以泡点玫瑰花茶喝喝。玫瑰花茶非常温和，能够温养人的心肝血脉，舒发人体内郁气，起到镇静、安抚和对抗抑郁的功效。在心情烦躁，或者经常想发火的时候，可以喝点玫瑰花茶，它能帮助女人疏肝理气，让肝气不再郁结，从而保持身心舒畅。<br><br>调节气血：对于女性来说，经常喝玫瑰花茶，还可以让自己的脸色慢慢变得红润起来。这是因为，玫瑰花有很强的行气、活血、化瘀和调和脏腑的作用。女人平时脸色不好或脸上长斑、月经失调和痛经等症状，都和气血不畅、运行失常有关。所以，一旦气血运行正常了，脸色自然就红润了，月经等也就通畅了。<br><br>保护子宫：常喝玫瑰花茶还能保护子宫。因为玫瑰花茶能够促进女性体内的血液循环，让气血更加通畅，特别是对于子宫和卵巢不是很健康的女性来说，经常用玫瑰花泡水喝，可以改善女性子宫和卵巢的血液循环，驱散子宫内的寒气。坚持喝一段时间的玫瑰花茶，会使女性的子宫越来越温暖，免受寒冷的侵扰，有效保护好子宫。<br><br>改善睡眠：对于有睡眠问题的女人来说，可以在睡觉之前泡上一杯玫瑰花茶。玫瑰花茶有非常好的安神和镇静的作用，还能够起到舒缓神经的效果，因此，能够很好地改善睡眠，常喝还能提高睡眠质量。<br><br>除了女性，其实男性朋友也是可以喝玫瑰茶的，特别是对于平时工作压力比较大的男性，可以较好地改善肝气郁结的现象，预防肝脏问题。<br><br>点击下方蓝字“看一看”买回去给家人，给爱你的她和他~<br><a class=""user_name_fontColor"" href=""https://weitoutiao.zjurl.cn/rogue/topic_share/?concern_id=1623417676578820"">#清风计划#</a> <a class=""user_name_fontColor"" href=""https://weitoutiao.zjurl.cn/rogue/topic_share/?concern_id=1652701271461895"">#科学每一天#</a> ",2020/2/24 19:00,9,3,35
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801270100120351511000F9B5,哪些肺部结节不用担心肺癌，也不会癌变，只需1-2年复查一次即可,2020/2/24 18:51,0,0,0
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801270100120351511000F9B5,体检发现肺结节怎么办？医生：这些结节容易发展成肺癌,2020/2/24 18:45,0,0,0
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801270100120351511000F9B5,孩子咳嗽，别随便喝止咳药，不妨试试这3种止咳饮品,2020/2/24 18:35,0,0,4
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801270100120351511000F9B5,"【他用桑叶泡水喝，7天后身体发生神奇变化】<br><br>为了保健养生，我们常常在水里面添加一些东西，希望养生健体，赶走我们身体的很多疾病，桑叶在本草纲目中记载，具有疏散风热、清肺润燥以及清肝明目等功效。容易上火的人可以多用桑叶泡水喝，滋润身体。<a class=""user_name_fontColor"" href=""https://weitoutiao.zjurl.cn/rogue/topic_share/?concern_id=1647522324163614"">#南方健康超能团#</a> <br><br>他用桑叶泡水喝，7天后身体发生神奇变化。<br><br>嘴上经常起泡，容易中暑头晕的小刘告诉中医师，他在喝桑叶茶一星期左右之后明显感觉体内火气降低了很多，口臭也好了很多。特别是遇到热天，也不像原来那样容易心烦意燥。<br><br>桑叶的功效：<br><br>桑叶降三高<br><br>霜桑叶味甘性寒、归肺、肝经。肝以益血，肝寒结合，故下气而益阴，是以能治盗汗、祛头痛、除脚气水肿、利大小肠、清肺润燥、清肝明目、凉血、长发、消热、止咳、化痰、抗糖尿……（太多功效了）<br><br>一、治疗风热热感冒<br><br>桑叶归肺、肝经，具有发散风热的作用，用于外感风热的治疗。饮用桑叶茶，能有效缓解发热头痛、咽喉肿痛等则症状。<br><br>二、去肺热<br><br>如果有咳嗽痰少、鼻咽干燥等肺热或者燥热伤肺的症状，饮用桑叶茶能有效去肺热。<br><br>三、治疗头晕<br><br>桑叶茶能缓解肝阳头晕、目赤昏花的症状，桑叶茶有平抑肝阳、清肝明目，能治疗肝阳上亢引起的头痛，可以配合菊花等清热的中药一起泡用。<br><br>四、利水去脚气<br><br>有脚气的人可以通过将桑叶茶水泡脚，能有效去除脚气。桑叶茶之所以能够利水消肿，是因为桑叶有利水的作用，使体内细胞多余水分被排走。<br><br>五、祛斑<br><br>桑叶茶水还能用于祛斑，脸部有色斑的女性如果每天用桑叶茶水洗脸三次，能使斑块黑色素变浅，对于祛斑有一定的作用。<br><br>六、降三高<br><br>桑叶中含有多种生物碱、氨基酸、多糖等成分，具有明显降血糖、降血压、降血脂等作用，非常适合有“三高”人士饮用，有很好的保健功效。<br><br>桑叶的禁忌：<br><br>1、桑叶茶百年过量服用，否则会导致身体受寒，体质变差。所以日常饮用一定要注意好每天的量。<br><br>2、桑叶属于性凉，不可以在月经期间服用。<br><br>3、不要空腹饮用桑叶茶<br><br>想获取同款茶吗？赶紧点击下方蓝字“看一看”，用中医的方式帮你保健养生<br><br> <a class=""user_name_fontColor"" href=""https://weitoutiao.zjurl.cn/rogue/topic_share/?concern_id=1623417676578820"">#清风计划#</a> <a class=""user_name_fontColor"" href=""https://weitoutiao.zjurl.cn/rogue/topic_share/?concern_id=6484225014307490317"">#中医养生#</a>",2020/2/24 18:27,21,13,127
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801270100120351511000F9B5,"不论男女，身体若3处&#34;发痛&#34;，十有八九肺癌已上身，早查肺CT<br><br>第一处：肩背部疼痛<br>肩膀疼痛较为常见，也可能是肺癌的&#34;提醒信号&#34;。肺尖的位置，正好是胸腔出口，周边具有诸多的神经。当肺尖部若出现肿瘤，并不断增大，就会压迫肺尖及周围部位的胸膜，出现类似肩周炎、肩背肌肉疼痛的症状。<br>一旦，出现肩膀疼痛，且不好转的情况，一定要注意，小心是肺癌在&#34;捣鬼&#34;。<br><br>第二处：胸口疼痛<br>肺癌发病时，有高达50%的人，胸部会出现不规则的隐痛或者钝痛。<br>大多数是因为中央型肺癌，侵犯纵隔，血管、支气管周围神经有关。一旦，胸痛，还伴随着咳嗽、消瘦等，很可能是晚期肺癌了，一定要注意。<a class=""user_name_fontColor"" href=""https://weitoutiao.zjurl.cn/rogue/topic_share/?concern_id=1647522324163614"">#南方健康超能团#</a> <br><br>第三处：手臂痛<br>若在夜间，经常性的出现手臂痛，要警惕肺癌。<br>肺尖的周边区域，有许多神经丛，如支配上肢皮肤和肌肉的臂丛神经。一旦，癌细胞开始扩散，侵犯臂丛神经，人体的手臂，直至小指等区间，就会出现放射性疼痛，在夜间更为加重。<br><br>此外，肺癌来临时，还有这几种表现：<br><br>1、 刺激性呛咳，无痰或少许白色泡沫痰，持续3周以上，需小心；<br>2、局限性喘鸣音，特别是在吸气阶段的喘鸣音，咳嗽后并不消失；<br>3、突然的声音嘶哑，5%～18%的肺癌者，会出现此类情况。<br>4、发热，多表现为长期低热，体温在38摄氏度左右，以午后为多见。<br>5、消瘦，体重下降，为恶性肿瘤的常见症状之一。<br><br>这5类人容易被肺癌盯上：<br>1、吸烟，公认的伤肺第一杀器<br>2、长期接触厨房油烟，研究发现，油炸，或热油炒菜时，PM2.5会迅速飙升几十倍。<br>3、据统计，大城市中人群10%的肺癌，可能由大气污染所致。<br>4、室内小环境污染，如建筑装潢材料中的放射物（氡等）均存在致癌物质。<br>5、长期接触石棉、砷化物、铬化物、煤烟、焦油、石油中的多环芳烃以及放射线等，也会增加罹患肺癌的几率。<br><br>肺好不好，竖起拇指，一看便知<br><br>从中医角度来说，大拇指，对应肺部经络，因此，看拇指，就能够知道肺脏是否健康。<br>1、正常大拇指，在五指中最粗，属于指根粗，指尖略细，颜色荣润有光泽、弹性好、也灵活有力。<br>2、异常拇指，则会拇指变形，常见拇指末节肥大，根部缩小，表现为肺气不足，是肺经缺氧的表现。<br><br>测试：<br>用力按压大拇指，看指肚的恢复速度。<br>若恢复原状速度慢、弹性差，代表体力严重透支；<br>如果，10秒之内能恢复，弹性好，指肚饱满代表目前肺气充足。<br><br>身体出现这10个信号，是肺在求救<br>1、反复咳嗽、痰多；<br>2、毛孔粗大，皮肤晦暗<br>3、长期鼻炎，容易鼻塞<br>4、经常呼吸急促、气短；<br>5、爱打呼噜，睡觉张嘴呼吸；<br>6、总是感觉胸闷、胸痛；<br>7、早起头晕、精神不好；<br>8、晚上睡觉爱出汗；<br>9、容易感冒、免疫力差<br>10、容易口干口渴<br><br>日常养肺，坚持4件事，润肺、排毒，更健康<br><br>1、以“动”养肺<br>适当运动锻炼。可以提高免疫力。运动不可剧烈。最好清晨或傍晚运动。选择运动量较少的方式。如慢跑、太极拳、散步等。<br><br>2、以“咳”养肺<br>我们都知道，感冒咳嗽并不是一件好事。然而应对空气污染时，我们可以采取主动咳嗽的方法。我们可以到户外空气清新的地方做一次深呼吸，在呼吸时缓缓抬起手臂，然后咳嗽。这样可以及时清除呼吸道内的分泌物，保证我们呼吸的顺畅。<br><br>3、以“笑”养肺<br>悲伤低落的情绪会损伤肺，每天多笑能消除疲劳、解除抑郁，还可使胸廓扩张、肺活量增大，有助于宣发肺气，利于人体气机升降。<br><br>4、以“茶”养肺<br>罗汉果胖大海菊花茶自古就被人们用来止咳化痰、清肺排毒，是中医的食疗方。<br><br>准备：罗汉果、胖大海、甘草、菊花、枇杷叶适量，加开水焖泡5分钟，此五者搭配，对润肺利咽、生津止渴，养肺护肺排肺毒，均有效果。<br><br>有需要的，点击下方蓝字“看一看”，可直接冲泡“清肺茶”，<br>每日一杯，预防疾病！<br><br><a class=""user_name_fontColor"" href=""https://weitoutiao.zjurl.cn/rogue/topic_share/?concern_id=1657604091105310"">#战疫必胜#</a> <a class=""user_name_fontColor"" href=""https://weitoutiao.zjurl.cn/rogue/topic_share/?concern_id=1656303129852968"">#关注新型肺炎#</a> ",2020/2/24 18:13,249,145,1252
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801270100120351511000F9B5,为什么上班族容易失眠？医生：做好这些调理，提高睡眠质量,2020/2/24 17:25,0,0,0
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801270100120351511000F9B5,打胰岛素时，没在意这4点，不仅白打了，还会贻误病情,2020/2/24 17:25,4,1,90
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801270100120351511000F9B5,血脂高哪些食物不能吃？真相：降血脂与吃啥不吃啥没有啥关系,2020/2/24 17:25,0,0,0
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801270100120351511000F9B5,服用优甲乐不注意这3点，药效打折影响治疗！甲减患者要注意,2020/2/24 17:25,0,0,0
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801270100120351511000F9B5,喝茶真的可以降血糖吗？其作用原理是什么？听听医生怎么说,2020/2/24 17:25,0,0,2
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801270100120351511000F9B5,小儿推拿这几招快速缓解腹泻、大便有黏液，宝宝不再容易生病,2020/2/23 22:06,0,0,3
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801270100120351511000F9B5,痛风病人，饮食上应如何注意？医生给出这5个建议，有效减少发作,2020/2/23 21:22,0,0,4
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801270100120351511000F9B5,心跳越慢的人，活得越久？医生给你一个答复,2020/2/23 21:13,35,3,261
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801270100120351511000F9B5,冬天给宝宝洗澡，不注意这个细节，准感冒,2020/2/23 20:53,0,0,1
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801270100120351511000F9B5,八段锦，柔和缓慢，动作标准，八招练出好身体，传承千年养生功,2020/2/23 20:48,1,1,1
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801300100080431050000A87F,孩子总是睡不好会影响大脑，4个原因家长对照看看，帮你解决,2020/2/23 20:45,0,0,6
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801300100080431050000A87F,哪种治疗方式可以稳定有效治疗甲减？若你还不知道，医生告诉你,2020/2/23 20:36,0,0,6
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801300100080431050000A87F,糖尿病，有一种只和饮食有关的治疗方法，全做到血糖会很稳,2020/2/23 20:34,0,0,1
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801300100080431050000A87F,运动是降血糖的“良药”，4种运动经常做，可以降低高血糖,2020/2/23 20:26,0,0,4
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801300100080431050000A87F,宅家锻炼两不误，和专家一起练八段锦，增强免疫力,2020/2/23 20:24,1,1,1
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801300100080431050000A87F,孕期适当运动对孕妈妈有益处，3种运动适合孕妈，每天都做一做,2020/2/23 20:22,2,0,12
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801300100080431050000A87F,吃水果影响血糖？记住这4点，糖尿病人也能放心吃水果,2020/2/23 20:18,0,0,1
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801300100080431050000A87F,长期吃降压药，如何降低用药风险？来看看医生总结的正确答案,2020/2/23 19:55,0,0,0
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801300100080431050000A87F,对血糖有益的6种蔬菜，营养又美味，糖尿病患者可以常吃,2020/2/23 19:50,0,0,2
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801300100080431050000A87F,谁说血脂高的人不能吃肉？医生：吃这4种肉，反而利于降血脂,2020/2/23 19:48,0,0,9
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801300100080431050000A87F,4种情况下，糖尿病患者不能再拖，需立即启动胰岛素治疗,2020/2/23 19:31,0,0,19
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801300100080431050000A87F,二氧化氯可以预防新型肺炎？科学消毒，这3个事项要注意,2020/2/23 14:06,1,1,0
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801300100080431050000A87F,"【北京广安中医心理研究院开通免费疫情心理援助热线：400-000-2758☎️】<br><br>本次疫情爆发至今已有月余，大部分人基本还是处于居家隔离的状态。随着时间的延长，导致很多人心理和行为上发生了一些变化，开始变得抑郁、焦虑，甚至产生了精神上的痛苦和恐惧。<br> <br>基于此，北京广安中医心理研究院、中国中医科学院首席研究员汪卫东教授团队，为全国人民开通免费心理援助热线：400-000-2758☎️<br><br>此次的援助热线已招募到近200人的志愿者团队，她/他们均为有专业资质的心理咨询师、心理治疗师和医生，以实现为大家提供专业、严守职业道德的心理援助服务的目的。同时，也请来了多位大咖，为所有参与热线的志愿者们组织有中医心理学特色的心理培训。<br><br>唯有爱，是治愈所有心灵创伤的良药。愿社会各界的爱，呵护着每一个人的心灵，温暖着每一个内心的柔软！愿因疫情而产生心理困扰的您，积极拨打北京广安中医心理研究院提供的热线。您的心理烦恼，有人愿意倾听，愿意帮助您解决！<br><br>☎️免费心理援助热线：400-000-2758<br><br><a class=""user_name_fontColor"" href=""https://weitoutiao.zjurl.cn/rogue/topic_share/?concern_id=1657604091105310"">#战疫必胜#</a> <a class=""user_name_fontColor"" href=""https://weitoutiao.zjurl.cn/rogue/topic_share/?concern_id=1656303129852968"">#关注新型肺炎#</a>",2020/2/23 11:09,4,3,43
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801300100080431050000A87F,糖尿病用错药危害大！提醒：高血糖合并3种疾病时，更需要注意,2020/2/22 22:14,0,0,0
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801300100080431050000A87F,孩子腹胀腹泻？手把手教你如何帮孩子推拿缓解，妈妈们学起来,2020/2/22 20:20,0,0,4
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801300100080431050000A87F,孩子腹泻如何缓解？像这样给孩子做推拿，效果显著,2020/2/22 20:13,0,0,0
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801300100080431050000A87F,你是易瘦体质还是易胖体质？减肥时多做5件事，轻松养成易瘦体质,2020/2/22 20:08,0,0,3
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801300100080431050000A87F,宝宝大脑发育的3个黄金时期，抓住了，让娃的聪明度上一个台阶,2020/2/22 20:05,0,0,1
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801300100080431050000A87F,如何预防桥本氏病？医生：日常注意这5点，有效预防桥本氏病,2020/2/22 20:00,0,0,2
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,202002261801300100080431050000A87F,孕晚期预防早产很重要，准妈妈做好这5点，让宝宝远离早产,2020/2/22 20:00,0,0,1
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,2020022618013401001504513801003D29,身体出现这3大症状，可能患有甲减！备孕期女性尤其要注意,2020/2/22 19:55,0,0,4
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,2020022618013401001504513801003D29,血脂异常不要慌，多吃2物，注意这些饮食问题，血脂慢慢降下来,2020/2/22 19:45,0,0,2
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,2020022618013401001504513801003D29,女人得了子宫肌瘤怎么办？专家：3个疗法，看看哪个更适合,2020/2/22 19:45,0,0,3
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,2020022618013401001504513801003D29,冠心病患者，这么复查就对了！血脂不是关键，主要看这2项,2020/2/22 19:35,0,0,6
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,2020022618013401001504513801003D29,减肥的时候晚上感觉特别饿，该怎么办？营养师支招，轻松解决,2020/2/22 19:30,5,2,10
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,2020022618013401001504513801003D29,"【对抗肺炎免疫力太好反会碍事？】<br>新冠肺炎来势汹汹，却没有特效药，要抵抗病魔，最重要的是病人的“免疫力”。不过，免疫力平衡才是最好，如果免疫力太强，也就是说对病毒的免疫反应过度，反而可能出现危险的“炎症风暴”，严重可能致命。<br><br>中国科学院院士周琪解释：“炎症风暴”实际是轻症向重症和危重症转换的一个重要节点，同时也是现在重症和危重症死亡的一个原因。<br><a class=""user_name_fontColor"" href=""https://weitoutiao.zjurl.cn/rogue/topic_share/?concern_id=1623417676578820"">#清风计划#</a> <a class=""user_name_fontColor"" href=""https://weitoutiao.zjurl.cn/rogue/topic_share/?concern_id=1657604091105310"">#战疫必胜#</a> <a class=""user_name_fontColor"" href=""https://weitoutiao.zjurl.cn/rogue/topic_share/?concern_id=1647522324163614"">#南方健康超能团#</a> ",2020/2/22 19:17,6,1,20
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,2020022618013401001504513801003D29,想要生个聪明健康小宝宝，孕期这件事一定要早做，赶早不赶晚,2020/2/22 19:15,0,0,0
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,2020022618013401001504513801003D29,6岁前是宝宝拥有聪明大脑的关键，这些食物越吃越聪明，常给娃吃,2020/2/22 18:48,7,3,25
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,2020022618013401001504513801003D29,"【蝙蝠身上到底有多少病毒？】<br><br>蝙蝠是世界上仅次于啮齿类的第二大类哺乳动物，其分布于除两极以外的地方，同时也是许多病毒的自然宿主。蝙蝠身上能携带超过 100 种毒性极大、凶险无比的病毒。<br><br>研究发现，我国云南省发现该地区蝙蝠携带有多种人兽共患病毒，如尼帕病毒(Nipah virus)、乙型脑炎病毒(Japanese encephalitis virus)、基孔肯雅病毒(Chikungunya virus)、狂犬病毒(Rabiesvirus)、圆环病毒(Circovirus)等。<br><br>此外，埃博拉病毒、马尔堡病毒、亨德拉病毒、SARS、MERS、包括这次爆发的新型冠状病毒都对人类有着极其恶劣的威胁，甚至有些病毒只要人类和蝙蝠发生接触随时都会被传染上。<br><br>所以有人会问既然我们都知道蝙蝠是万毒之源了，为什么我们不彻底灭绝蝙蝠？<br><br>然而没有蝙蝠，就会有穿山甲，只要你在不断的捕食野生动物，总会有一款新病毒冒出来。<br><br>真正的罪魁祸首，不是蝙蝠，而是那些吃野味的人。<br><br><a class=""user_name_fontColor"" href=""https://weitoutiao.zjurl.cn/rogue/topic_share/?concern_id=1657604091105310"">#战疫必胜#</a> <a class=""user_name_fontColor"" href=""https://weitoutiao.zjurl.cn/rogue/topic_share/?concern_id=1623417676578820"">#清风计划#</a> <a class=""user_name_fontColor"" href=""https://weitoutiao.zjurl.cn/rogue/topic_share/?concern_id=1647522324163614"">#南方健康超能团#</a> ",2020/2/22 18:32,19,4,66
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,2020022618013401001504513801003D29,为什么蝙蝠身上有百种病毒，却又百毒不侵？,2020/2/22 18:01,3,2,0
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,2020022618013401001504513801003D29,"最""危险""的地方最""安全""？监狱出现确诊病例，存在哪些问题？",2020/2/22 17:49,1,0,0
南方健康,12343,3373,6013709,1693162,头条青云获奖者 优质健康领域创作者,广东省深圳市,大众最喜欢的健康科普养生平台,2020022618013401001504513801003D29,身体出现3个症状，说明血糖已超标，再不控制，小心糖尿病并发症,2020/2/22 17:30,0,0,16
